tot_emp;h_mean;a_mean;sector
1720.0;4305.0;89540.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5140.0;2260.0;47000.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
15860.0;3185.0;66250.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
168900.0;3279.0;68210.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
24720.0;4077.0;84790.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
24720.0;4077.0;84790.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
24720.0;4077.0;84790.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
630.0;2746.0;57110.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
160.0;2057.0;42790.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
150.0;1804.0;37510.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90.0;;;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90.0;;;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
380.0;2621.0;54530.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
380.0;2621.0;54530.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1190.0;2761.0;57430.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
60.0;2491.0;51810.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
60.0;2491.0;51810.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1120.0;2777.0;57770.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1120.0;2782.0;57870.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
12830.0;3566.0;74170.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
320.0;3230.0;67180.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
320.0;3230.0;67180.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4480.0;3903.0;81170.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4480.0;3903.0;81170.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1190.0;3341.0;69480.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1150.0;3341.0;69500.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
380.0;3852.0;80120.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
380.0;3852.0;80120.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4390.0;3375.0;70200.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4380.0;3376.0;70210.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2000.0;3388.0;70480.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
60.0;3373.0;70160.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1020.0;3429.0;71310.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
340.0;3179.0;66130.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
580.0;3444.0;71630.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2190.0;3985.0;82890.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2190.0;3985.0;82890.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
240.0;4397.0;91450.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1540.0;3826.0;79570.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
410.0;4347.0;90410.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4310.0;2177.0;45280.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3590.0;2021.0;42040.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3590.0;2021.0;42040.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
140.0;2452.0;51000.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
140.0;2452.0;51000.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
30.0;1930.0;40140.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
30.0;1928.0;40110.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
550.0;3136.0;65240.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
60.0;3974.0;82650.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
490.0;3042.0;63270.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1000.0;3061.0;63660.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
270.0;3235.0;67300.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
270.0;3235.0;67300.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
;4279.0;89000.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
50.0;4406.0;91650.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90.0;1943.0;40410.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
;1856.0;38600.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
;2051.0;42660.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
112950.0;3138.0;65270.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
6870.0;4807.0;99990.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
630.0;5926.0;123270.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1510.0;5447.0;113290.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4740.0;4455.0;92670.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5970.0;4439.0;92320.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5970.0;4439.0;92320.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
95370.0;2919.0;60720.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
95370.0;2919.0;60720.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4740.0;3479.0;72360.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1060.0;3102.0;64520.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
630.0;3314.0;68930.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3050.0;3646.0;75830.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
9080.0;2940.0;61140.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
40.0;2420.0;50330.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
40.0;2377.0;49440.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
230.0;2967.0;61720.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
200.0;2882.0;59950.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
40.0;2895.0;60220.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
40.0;2895.0;60220.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5320.0;3073.0;63920.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5320.0;3073.0;63920.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
620.0;3342.0;69510.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
490.0;3449.0;71730.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
110.0;2969.0;61750.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90.0;2639.0;54900.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90.0;2639.0;54900.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
500.0;3588.0;74640.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
230.0;3044.0;63320.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
260.0;4063.0;84510.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
120.0;;;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
120.0;;;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
30.0;3117.0;64840.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2050.0;2369.0;49280.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
570.0;1956.0;40680.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1390.0;2516.0;52320.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
380370.0;3086.0;64200.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
21090.0;3987.0;82930.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
21090.0;3987.0;82930.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
100.0;3888.0;80870.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
21000.0;3988.0;82940.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
28480.0;;135380.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3820.0;;126560.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2890.0;;134200.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
940.0;;103010.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
24660.0;6574.0;136750.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
20230.0;7159.0;148910.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
173570.0;2732.0;56820.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2070.0;1812.0;37690.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2070.0;1812.0;37690.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
23930.0;2554.0;53120.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
780.0;2089.0;43450.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
18360.0;2703.0;56210.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
4790.0;2060.0;42850.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
139400.0;2773.0;57680.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
37190.0;2376.0;49430.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
89590.0;3046.0;63370.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
12540.0;2008.0;41770.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
90.0;1511.0;31430.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
8180.0;2774.0;57700.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
8180.0;2774.0;57700.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
14220.0;3620.0;75300.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
720.0;3234.0;67270.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
490.0;3347.0;69610.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
;2997.0;62330.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
690.0;3716.0;77300.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
690.0;3716.0;77300.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3920.0;3545.0;73730.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3920.0;3545.0;73730.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
8700.0;3690.0;76750.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
8700.0;3690.0;76750.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
190.0;3066.0;63770.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
190.0;3066.0;63770.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
8440.0;3431.0;71360.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3970.0;2574.0;53550.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3970.0;2574.0;53550.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2810.0;4092.0;85110.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2440.0;4196.0;87270.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
360.0;3394.0;70600.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1660.0;4362.0;90740.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1660.0;4362.0;90740.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
26260.0;3495.0;72690.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2350.0;2771.0;57630.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2350.0;2771.0;57630.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2200.0;1826.0;37990.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2200.0;1826.0;37990.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
2140.0;2184.0;45430.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1300.0;2304.0;47920.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
840.0;1998.0;41570.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5470.0;2963.0;61620.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
5470.0;2963.0;61620.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
10880.0;4792.0;99670.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
10880.0;4792.0;99670.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1440.0;2316.0;48160.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1440.0;2316.0;48160.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1770.0;2751.0;57210.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1770.0;2751.0;57210.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
108300.0;2383.0;49570.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
40.0;3576.0;74380.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
40.0;3576.0;74380.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1110.0;3835.0;79760.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1110.0;3835.0;79760.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
100.0;2872.0;59740.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
100.0;2872.0;59740.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3360.0;2574.0;53540.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
3360.0;2574.0;53540.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
56800.0;2311.0;48070.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
6320.0;2874.0;59780.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
31670.0;2131.0;44320.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
450.0;2484.0;51680.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
18350.0;2423.0;50400.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
570.0;2775.0;57720.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
140.0;2573.0;53520.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
430.0;2841.0;59090.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
43990.0;2408.0;50090.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
43990.0;2408.0;50090.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1960.0;2072.0;43100.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
1960.0;2072.0;43100.0;Federal State and Local Government excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)
43100.0;2692.0;56000.0;Forestry and Logging
950.0;5312.0;110490.0;Forestry and Logging
550.0;4696.0;97670.0;Forestry and Logging
550.0;4692.0;97590.0;Forestry and Logging
550.0;4692.0;97590.0;Forestry and Logging
90.0;5274.0;109690.0;Forestry and Logging
40.0;5017.0;104350.0;Forestry and Logging
40.0;5017.0;104350.0;Forestry and Logging
270.0;6558.0;136400.0;Forestry and Logging
230.0;6716.0;139700.0;Forestry and Logging
230.0;6716.0;139700.0;Forestry and Logging
480.0;3755.0;78110.0;Forestry and Logging
300.0;3429.0;71310.0;Forestry and Logging
160.0;2866.0;59610.0;Forestry and Logging
160.0;2866.0;59610.0;Forestry and Logging
60.0;4150.0;86320.0;Forestry and Logging
40.0;3886.0;80830.0;Forestry and Logging
190.0;4280.0;89020.0;Forestry and Logging
180.0;4277.0;88970.0;Forestry and Logging
180.0;4277.0;88970.0;Forestry and Logging
700.0;3471.0;72190.0;Forestry and Logging
620.0;3578.0;74430.0;Forestry and Logging
620.0;3578.0;74430.0;Forestry and Logging
620.0;3578.0;74430.0;Forestry and Logging
;2931.0;60960.0;Forestry and Logging
;2931.0;60960.0;Forestry and Logging
;2931.0;60960.0;Forestry and Logging
80.0;1856.0;38590.0;Forestry and Logging
80.0;1858.0;38640.0;Forestry and Logging
;1835.0;38180.0;Forestry and Logging
;1835.0;38180.0;Forestry and Logging
70.0;1630.0;33910.0;Forestry and Logging
70.0;1630.0;33910.0;Forestry and Logging
;1651.0;34350.0;Forestry and Logging
70.0;2445.0;50860.0;Forestry and Logging
120.0;3078.0;64020.0;Forestry and Logging
50.0;3052.0;63480.0;Forestry and Logging
50.0;3052.0;63480.0;Forestry and Logging
50.0;3052.0;63480.0;Forestry and Logging
40.0;3631.0;75530.0;Forestry and Logging
40.0;3631.0;75530.0;Forestry and Logging
40.0;3631.0;75530.0;Forestry and Logging
3850.0;2078.0;43220.0;Forestry and Logging
180.0;;;Forestry and Logging
180.0;;;Forestry and Logging
180.0;;;Forestry and Logging
1070.0;2226.0;46290.0;Forestry and Logging
960.0;2267.0;47140.0;Forestry and Logging
960.0;2267.0;47140.0;Forestry and Logging
;1887.0;39250.0;Forestry and Logging
;1887.0;39250.0;Forestry and Logging
30.0;1707.0;35510.0;Forestry and Logging
50.0;2457.0;51100.0;Forestry and Logging
790.0;2122.0;44140.0;Forestry and Logging
790.0;2122.0;44140.0;Forestry and Logging
;3658.0;76090.0;Forestry and Logging
750.0;2030.0;42220.0;Forestry and Logging
1720.0;1910.0;39730.0;Forestry and Logging
1710.0;1911.0;39760.0;Forestry and Logging
1710.0;1911.0;39760.0;Forestry and Logging
24770.0;2734.0;56880.0;Forestry and Logging
2800.0;3504.0;72870.0;Forestry and Logging
2800.0;3504.0;72870.0;Forestry and Logging
2800.0;3504.0;72870.0;Forestry and Logging
150.0;2439.0;50740.0;Forestry and Logging
150.0;2439.0;50740.0;Forestry and Logging
90.0;2694.0;56040.0;Forestry and Logging
21800.0;2637.0;54860.0;Forestry and Logging
21800.0;2637.0;54860.0;Forestry and Logging
2620.0;3051.0;63460.0;Forestry and Logging
17290.0;2579.0;53650.0;Forestry and Logging
120.0;2738.0;56950.0;Forestry and Logging
1780.0;2588.0;53840.0;Forestry and Logging
640.0;2726.0;56700.0;Forestry and Logging
40.0;3752.0;78030.0;Forestry and Logging
40.0;3752.0;78030.0;Forestry and Logging
40.0;3752.0;78030.0;Forestry and Logging
570.0;2635.0;54810.0;Forestry and Logging
550.0;2626.0;54620.0;Forestry and Logging
530.0;2602.0;54130.0;Forestry and Logging
1790.0;2568.0;53410.0;Forestry and Logging
50.0;3297.0;68570.0;Forestry and Logging
50.0;3297.0;68570.0;Forestry and Logging
50.0;3297.0;68570.0;Forestry and Logging
1520.0;2598.0;54040.0;Forestry and Logging
200.0;2441.0;50780.0;Forestry and Logging
200.0;2441.0;50780.0;Forestry and Logging
1300.0;2631.0;54720.0;Forestry and Logging
1270.0;2633.0;54770.0;Forestry and Logging
220.0;2173.0;45190.0;Forestry and Logging
50.0;1932.0;40190.0;Forestry and Logging
90.0;2108.0;43850.0;Forestry and Logging
90.0;2108.0;43850.0;Forestry and Logging
80.0;2413.0;50190.0;Forestry and Logging
30.0;2926.0;60850.0;Forestry and Logging
40.0;2021.0;42040.0;Forestry and Logging
630.0;2328.0;48420.0;Forestry and Logging
50.0;;;Forestry and Logging
50.0;;;Forestry and Logging
50.0;;;Forestry and Logging
470.0;2329.0;48440.0;Forestry and Logging
460.0;2329.0;48430.0;Forestry and Logging
460.0;2329.0;48430.0;Forestry and Logging
50.0;2066.0;42980.0;Forestry and Logging
30.0;1837.0;38200.0;Forestry and Logging
8740.0;2499.0;51980.0;Forestry and Logging
110.0;3547.0;73780.0;Forestry and Logging
110.0;3547.0;73780.0;Forestry and Logging
110.0;3547.0;73780.0;Forestry and Logging
7650.0;2535.0;52720.0;Forestry and Logging
7650.0;2535.0;52720.0;Forestry and Logging
7620.0;2536.0;52750.0;Forestry and Logging
960.0;2035.0;42330.0;Forestry and Logging
60.0;2797.0;58170.0;Forestry and Logging
60.0;2797.0;58170.0;Forestry and Logging
220.0;2411.0;50150.0;Forestry and Logging
220.0;2411.0;50150.0;Forestry and Logging
650.0;1830.0;38060.0;Forestry and Logging
50.0;1322.0;27500.0;Forestry and Logging
510.0;1883.0;39160.0;Forestry and Logging
;1973.0;41030.0;Forestry and Logging
43100.0;2692.0;56000.0;Logging
950.0;5312.0;110490.0;Logging
550.0;4696.0;97670.0;Logging
550.0;4692.0;97590.0;Logging
550.0;4692.0;97590.0;Logging
90.0;5274.0;109690.0;Logging
40.0;5017.0;104350.0;Logging
40.0;5017.0;104350.0;Logging
270.0;6558.0;136400.0;Logging
230.0;6716.0;139700.0;Logging
230.0;6716.0;139700.0;Logging
480.0;3755.0;78110.0;Logging
300.0;3429.0;71310.0;Logging
160.0;2866.0;59610.0;Logging
160.0;2866.0;59610.0;Logging
60.0;4150.0;86320.0;Logging
